4.67E-06,5.78E-06,5.11E-06,1.67E-05,3.11E-06,1
1.56E-05,1.16E-05,1.20E-05,2.76E-05,1.16E-05,2
1.87E-05,2.07E-05,2.20E-05,4.53E-05,2.40E-05,3
2.93E-05,3.11E-05,3.38E-05,6.67E-05,4.00E-05,4
4.22E-05,4.33E-05,4.00E-05,9.22E-05,5.56E-05,5
5.60E-05,5.73E-05,4.67E-05,1.11E-04,7.47E-05,6
7.78E-05,7.78E-05,6.07E-05,1.40E-04,9.64E-05,7
9.07E-05,1.03E-04,7.47E-05,1.64E-04,1.28E-04,8
1.08E-04,1.48E-04,1.08E-04,2.16E-04,1.56E-04,9
1.29E-04,1.82E-04,1.13E-04,2.47E-04,2.00E-04,10
1.54E-04,2.15E-04,1.15E-04,2.98E-04,2.15E-04,11
1.65E-04,2.67E-04,1.44E-04,3.33E-04,2.56E-04,12
2.02E-04,3.26E-04,1.44E-04,3.93E-04,3.06E-04,13
2.27E-04,3.73E-04,1.65E-04,4.04E-04,3.36E-04,14
2.53E-04,4.20E-04,1.77E-04,8.13E-04,4.03E-04,15
2.88E-04,4.80E-04,1.92E-04,5.01E-04,4.02E-04,16
3.10E-04,5.10E-04,2.12E-04,5.48E-04,4.19E-04,17
3.44E-04,5.72E-04,2.24E-04,5.88E-04,4.60E-04,18
3.63E-04,6.29E-04,2.45E-04,6.12E-04,4.81E-04,19
3.82E-04,6.71E-04,2.44E-04,6.27E-04,4.93E-04,20
4.06E-04,7.37E-04,2.75E-04,6.58E-04,5.74E-04,21
4.35E-04,7.92E-04,2.79E-04,6.94E-04,5.62E-04,22
4.40E-04,8.18E-04,3.12E-04,7.41E-04,6.18E-04,23
4.91E-04,9.28E-04,3.15E-04,7.84E-04,6.13E-04,24
5.00E-04,0.001183333,3.33E-04,8.67E-04,7.22E-04,25
5.66E-04,0.001074666,3.70E-04,9.36E-04,7.11E-04,26
5.94E-04,0.001139998,3.72E-04,8.58E-04,7.56E-04,27
5.85E-04,0.001200891,3.92E-04,9.08E-04,7.59E-04,28
6.77E-04,0.001327559,4.38E-04,9.67E-04,7.67E-04,29
6.33E-04,0.001393333,4.47E-04,0.001053333,8.27E-04,30
6.89E-04,0.00144667,4.34E-04,9.92E-04,8.82E-04,31
6.97E-04,0.001856,5.26E-04,0.001365333,9.17E-04,32
7.63E-04,0.001752662,4.84E-04,0.00117333,9.83E-04,33
7.63E-04,0.001760444,5.29E-04,0.001254222,9.44E-04,34
8.01E-04,0.001905547,5.68E-04,0.001267772,9.96E-04,35
8.16E-04,0.001792,5.12E-04,0.001224,0.00112,36
8.96E-04,0.001997994,5.84E-04,0.001307329,0.001077108,37
8.87E-04,0.002077334,6.00E-04,0.001452445,0.001140001,38
9.53E-04,0.002218659,6.33E-04,0.001386662,0.001161329,39
9.51E-04,0.002293333,6.13E-04,0.001466667,0.001217778,40
9.66E-04,0.002387113,6.74E-04,0.001539779,0.001239112,41
0.001035999,0.002454663,6.63E-04,0.001605331,0.001287998,42
0.00109888,0.002579979,7.07E-04,0.001643542,0.001366434,43
0.001114664,0.002835548,7.24E-04,0.001662218,0.001290663,44
0.00111,0.00277,7.50E-04,0.00176,0.00142,45
0.001185779,0.002923558,7.67E-04,0.001799113,0.001461779,46
0.00120112,0.002966243,8.04E-04,0.001806902,0.001420455,47
0.001258667,0.003061333,8.21E-04,0.001866667,0.001504,48
0.001295788,0.003266693,8.60E-04,0.001829348,0.001502679,49
0.001444444,0.003488889,9.22E-04,0.002144445,0.001511111,50
0.001427989,0.003569972,9.75E-04,0.00209665,0.00164332,51
0.001456008,0.003686242,9.82E-04,0.002045344,0.001744898,52
0.001519327,0.003745318,9.19E-04,0.002072881,0.001637105,53
0.001440006,0.004068016,0.001020004,0.002292009,0.001632007,54
0.001588873,0.004069959,0.001038879,0.00215109,0.001698872,55
0.001592892,0.003969785,0.001120002,0.002302226,0.001941337,56
0.001608654,0.004179967,0.001063992,0.002254649,0.001836652,57
0.001572449,0.004459567,0.001121336,0.002500451,0.001817338,58
