4.2222223E-6,7.5555554E-6,5.3333333E-6,1.5555555E-5,3.111111E-6,1.0
1.1111111E-5,1.0222222E-5,1.1111111E-5,2.6666667E-5,9.777777E-6,2.0
1.8E-5,2.0666666E-5,1.9333333E-5,4.7333335E-5,2.6E-5,3.0
3.111111E-5,2.9333334E-5,2.9333334E-5,7.288889E-5,4.8E-5,4.0
4.111111E-5,4.3333333E-5,3.8888888E-5,9.3333336E-5,5.777778E-5,5.0
5.3333333E-5,5.4666667E-5,5.2E-5,1.4E-4,8.2666666E-5,6.0
7.4666685E-5,7.4666685E-5,6.2222236E-5,1.4933337E-4,9.644446E-5,7.0
9.066667E-5,1.0311111E-4,7.111111E-5,1.6E-4,1.2977778E-4,8.0
1.6E-4,2.3E-4,8.6E-5,2.18E-4,1.58E-4,9.0
1.3333333E-4,1.7777778E-4,9.7777774E-5,2.488889E-4,1.8444445E-4,10.0
1.784444E-4,2.2977772E-4,1.1733331E-4,2.9822215E-4,2.2977772E-4,11.0
1.7866667E-4,2.6933334E-4,1.3333333E-4,3.2266666E-4,2.6133333E-4,12.0
1.7911103E-4,2.9466653E-4,1.2999994E-4,3.495554E-4,2.7444432E-4,13.0
2.1777817E-4,3.5155617E-4,1.5244471E-4,3.8577846E-4,2.9244495E-4,14.0
2.2333334E-4,3.9333332E-4,1.5666666E-4,4.2E-4,3.2E-4,15.0
2.56E-4,4.408889E-4,1.8133334E-4,4.6222223E-4,3.6266667E-4,16.0
2.7955542E-4,4.873331E-4,1.9266659E-4,5.0999975E-4,3.8533317E-4,17.0
3.08E-4,5.24E-4,1.96E-4,5.52E-4,4.4E-4,18.0
3.335557E-4,5.9111137E-4,2.1955566E-4,5.488891E-4,4.3911132E-4,19.0
3.4666667E-4,6.488889E-4,2.4444444E-4,5.866667E-4,4.6666668E-4,20.0
3.6866617E-4,6.9999904E-4,2.4266634E-4,6.253325E-4,4.94666E-4,21.0
4.106676E-4,8.2622404E-4,2.7866728E-4,7.040016E-4,5.5244565E-4,22.0
4.4466706E-4,8.228896E-4,2.8111137E-4,6.9511175E-4,6.133339E-4,23.0
4.64E-4,8.6933334E-4,2.88E-4,7.2533335E-4,6.0266664E-4,24.0
4.7222222E-4,9.4444444E-4,3.2222221E-4,7.555556E-4,6.388889E-4,25.0
5.14222E-4,0.0010342217,3.1777762E-4,8.3199964E-4,6.702219E-4,26.0
5.519989E-4,0.0011339977,3.3599933E-4,8.2799833E-4,7.1399857E-4,27.0
5.662232E-4,0.0011511132,3.4844506E-4,8.400015E-4,7.964459E-4,28.0
5.8000156E-4,0.0012631145,3.9955662E-4,9.795582E-4,8.1200217E-4,29.0
6.2E-4,0.0013666666,4.0E-4,9.5333334E-4,8.066667E-4,30.0
6.544457E-4,0.0015017808,4.753343E-4,0.0010884466,8.542239E-4,31.0
6.897778E-4,0.0015288889,4.3377778E-4,0.0010026667,9.386667E-4,32.0
7.6999795E-4,0.0016793289,4.5466545E-4,0.0010926637,9.679974E-4,33.0
7.6311076E-4,0.001737777,4.6844422E-4,0.0011559995,9.142218E-4,34.0
8.244408E-4,0.0019055471,5.2888657E-4,0.0012211057,9.877734E-4,35.0
7.84E-4,0.002032,5.36E-4,0.001168,9.84E-4,36.0
8.1399747E-4,0.0020719937,5.344428E-4,0.0012908849,0.0010606634,37.0
8.2755595E-4,0.002111112,5.404447E-4,0.0013173339,0.0011906672,38.0
8.9266367E-4,0.0021406596,5.806647E-4,0.0014559951,0.001100663,39.0
